s 31254, a 1 
s 31255, a 1 
s 31256, a 1 
s 31257, a 1 
s 31258, a 1 
s 31259, a 1 
s 31260, a 1 
s 31261, a 1 
s 31262, a 1 
s 31263, a 1 
s 31264, a 1 
s 31265, a 1 
s 31266, a 1 
s 31267, a 1 
s 31268, a 1 
s 31269, a 1 
s 31270, a 1 
s 31271, a 1 
s 31272, a 1 
s 31273, a 1 
s 31274, a 1 
s 31275, a 1 
s 31276, a 1 
s 31277, a 1 
s 31278, a 1 
s 31279, a 1 
s 31280, a 1 
s 31281, a 1 
s 31282, a 1 
s 31283, a 1 
s 31284, a 1 
s 31285, a 1 
s 31286, a 1 
s 31287, a 1 
s 31288, a 1 
s 31289, a 1 
s 31290, a 1 
s 31291, a 1 
s 31292, a 1 
s 31293, a 1 
s 31294, a 1 
s 31295, a 1 
s 31296, a 1 
s 31297, a 1 
s 31298, a 1 
s 31299, a 1 
s 31300, a 1 
s 31301, a 1 
s 31302, a 1 
s 31303, a 1 
s 31304, a 1 
s 31305, a 1 
s 31306, a 1 
s 31307, a 1 
s 31308, a 1 
s 31309, a 1 
s 31310, a 1 
s 31311, a 1 
s 31312, a 1 
s 31313, a 1 
s 31314, a 1 
s 31315, a 1 
s 31316, a 1 
s 31317, a 1 
s 31318, a 1 
s 31319, a 1 
s 31320, a 1 
s 31321, a 1 
s 31322, a 1 
s 31323, a 1 
s 31324, a 1 
s 31325, a 1 
s 31326, a 1 
s 31327, a 1 
s 31328, a 1 
s 31329, a 1 
s 31330, a 1 
s 31331, a 1 
s 31332, a 1 
s 31333, a 1 
s 31334, a 1 
s 31335, a 1 
s 31336, a 1 
s 31337, a 1 
s 31338, a 1 
s 31339, a 1 
s 31340, a 1 
s 31341, a 1 
s 31342, a 1 
s 31343, a 1 
s 31344, a 1 
s 31345, a 1 
s 31346, a 1 
s 31347, a 1 
s 31348, a 1 
s 31349, a 1 
s 31350, a 1 
s 31351, a 1 
s 31352, a 1 
s 31353, a 1 
s 31354, a 1 
s 31355, a 1 
s 31356, a 1 
s 31357, a 1 
s 31358, a 1 
s 31359, a 1 
s 31360, a 1 
s 31361, a 1 
s 31362, a 1 
s 31363, a 1 
s 31364, a 1 
s 31365, a 1 
s 31366, a 1 
s 31367, a 0.98 
s 31368, a 1 
s 31369, a 1 
s 31370, a 1 
s 31371, a 1 
s 31372, a 1 
s 31373, a 1 
s 31374, a 1 
s 31375, a 1 
s 31376, a 1 
s 31377, a 1 
s 31378, a 1 
s 31379, a 1 
s 31380, a 1 
s 31381, a 1 
s 31382, a 1 
s 31383, a 1 
s 31384, a 1 
s 31385, a 1 
s 31386, a 1 
s 31387, a 1 
s 31388, a 1 
s 31389, a 1 
s 31390, a 1 
s 31391, a 1 
s 31392, a 1 
s 31393, a 1 
s 31394, a 1 
s 31395, a 1 
s 31396, a 1 
s 31397, a 1 
s 31398, a 1 
s 31399, a 1 
s 31400, a 1 
s 31401, a 1 
s 31402, a 1 
s 31403, a 1 
s 31404, a 1 
s 31405, a 1 
s 31406, a 1 
s 31407, a 1 
s 31408, a 1 
s 31409, a 1 
s 31410, a 1 
s 31411, a 1 
s 31412, a 1 
s 31413, a 1 
s 31414, a 1 
s 31415, a 1 
s 31416, a 1 
s 31417, a 1 
s 31418, a 1 
s 31419, a 1 
s 31420, a 1 
s 31421, a 1 
s 31422, a 1 
s 31423, a 1 
s 31424, a 1 
s 31425, a 1 
s 31426, a 1 
s 31427, a 1 
s 31428, a 1 
s 31429, a 1 
s 31430, a 1 
s 31431, a 1 
s 31432, a 1 
s 31433, a 1 
s 31434, a 1 
s 31435, a 1 
s 31436, a 1 
s 31437, a 1 
s 31438, a 1 
s 31439, a 1 
s 31440, a 1 
s 31441, a 1 
s 31442, a 1 
s 31443, a 1 
s 31444, a 1 
s 31445, a 1 
s 31446, a 1 
s 31447, a 1 
s 31448, a 1 
s 31449, a 1 
s 31450, a 1 
s 31451, a 1 
s 31452, a 1 
s 31453, a 1 
s 31454, a 1 
s 31455, a 1 
s 31456, a 1 
s 31457, a 1 
s 31458, a 1 
s 31459, a 1 
s 31460, a 1 
s 31461, a 1 
s 31462, a 1 
s 31463, a 1 
s 31464, a 1 
s 31465, a 1 
s 31466, a 1 
s 31467, a 1 
s 31468, a 1 
s 31469, a 1 
s 31470, a 1 
s 31471, a 1 
s 31472, a 1 
s 31473, a 1 
s 31474, a 1 
s 31475, a 1 
s 31476, a 1 
s 31477, a 1 
s 31478, a 1 
s 31479, a 1 
s 31480, a 1 
s 31481, a 1 
s 31482, a 1 
s 31483, a 1 
s 31484, a 1 
s 31485, a 1 
s 31486, a 1 
s 31487, a 1 
s 31488, a 1 
s 31489, a 1 
s 31490, a 1 
s 31491, a 1 
s 31492, a 1 
s 31493, a 1 
s 31494, a 1 
s 31495, a 1 
s 31496, a 1 
s 31497, a 1 
s 31498, a 1 
s 31499, a 1 
s 31500, a 1 
s 31501, a 1 
s 31502, a 1 
s 31503, a 1 
s 31504, a 1 
s 31505, a 1 
s 31506, a 1 
s 31507, a 1 
s 31508, a 1 
s 31509, a 1 
s 31510, a 1 
s 31511, a 1 
s 31512, a 1 
s 31513, a 1 
s 31514, a 1 
s 31515, a 1 
s 31516, a 1 
s 31517, a 1 
s 31518, a 1 
s 31519, a 1 
s 31520, a 1 
s 31521, a 1 
s 31522, a 1 
s 31523, a 1 
s 31524, a 1 
s 31525, a 1 
s 31526, a 1 
s 31527, a 1 
s 31528, a 1 
s 31529, a 1 
s 31530, a 1 
s 31531, a 1 
s 31532, a 1 
s 31533, a 1 
s 31534, a 1 
s 31535, a 1 
s 31536, a 1 
s 31537, a 1 
s 31538, a 1 
s 31539, a 1 
s 31540, a 1 
s 31541, a 1 
s 31542, a 1 
s 31543, a 1 
s 31544, a 1 
s 31545, a 1 
s 31546, a 1 
s 31547, a 1 
s 31548, a 1 
s 31549, a 1 
s 31550, a 1 
s 31551, a 1 
s 31552, a 1 
s 31553, a 1 
s 31554, a 1 
s 31555, a 1 
s 31556, a 1 
s 31557, a 1 
s 31558, a 1 
s 31559, a 1 
s 31560, a 1 
s 31561, a 1 
s 31562, a 1 
s 31563, a 1 
s 31564, a 1 
s 31565, a 1 
s 31566, a 0.98 
s 31567, a 1 
s 31568, a 1 
s 31569, a 1 
s 31570, a 1 
s 31571, a 1 
s 31572, a 1 
s 31573, a 1 
s 31574, a 1 
s 31575, a 1 
s 31576, a 1 
s 31577, a 1 
s 31578, a 1 
s 31579, a 1 
s 31580, a 1 
s 31581, a 1 
s 31582, a 1 
s 31583, a 1 
s 31584, a 1 
s 31585, a 1 
s 31586, a 1 
s 31587, a 1 
s 31588, a 1 
s 31589, a 1 
s 31590, a 1 
s 31591, a 1 
s 31592, a 1 
s 31593, a 1 
s 31594, a 1 
s 31595, a 1 
s 31596, a 1 
s 31597, a 1 
s 31598, a 1 
s 31599, a 1 
s 31600, a 1 
s 31601, a 1 
s 31602, a 1 
s 31603, a 1 
s 31604, a 1 
s 31605, a 1 
s 31606, a 1 
s 31607, a 1 
s 31608, a 1 
s 31609, a 1 
s 31610, a 1 
s 31611, a 1 
s 31612, a 1 
s 31613, a 1 
s 31614, a 1 
s 31615, a 0.98 
s 31616, a 1 
s 31617, a 1 
s 31618, a 1 
s 31619, a 1 
s 31620, a 1 
s 31621, a 1 
s 31622, a 1 
s 31623, a 1 
s 31624, a 1 
s 31625, a 1 
s 31626, a 1 
s 31627, a 1 
s 31628, a 1 
s 31629, a 1 
s 31630, a 1 
s 31631, a 1 
s 31632, a 1 
s 31633, a 1 
s 31634, a 1 
s 31635, a 1 
s 31636, a 1 
s 31637, a 0.98 
s 31638, a 1 
s 31639, a 1 
s 31640, a 1 
s 31641, a 1 
s 31642, a 1 
s 31643, a 1 
s 31644, a 1 
s 31645, a 1 
s 31646, a 1 
s 31647, a 1 
s 31648, a 1 
s 31649, a 1 
s 31650, a 1 
s 31651, a 1 
s 31652, a 1 
s 31653, a 1 
s 31654, a 1 
s 31655, a 0.98 
s 31656, a 1 
s 31657, a 1 
s 31658, a 1 
s 31659, a 1 
s 31660, a 1 
s 31661, a 1 
s 31662, a 1 
s 31663, a 1 
s 31664, a 1 
s 31665, a 0.98 
s 31666, a 1 
s 31667, a 1 
s 31668, a 1 
s 31669, a 1 
s 31670, a 1 
s 31671, a 1 
s 31672, a 1 
s 31673, a 1 
s 31674, a 1 
s 31675, a 1 
s 31676, a 1 
s 31677, a 1 
s 31678, a 1 
s 31679, a 1 
s 31680, a 1 
s 31681, a 1 
s 31682, a 1 
s 31683, a 1 
s 31684, a 1 
s 31685, a 1 
s 31686, a 1 
s 31687, a 1 
s 31688, a 1 
s 31689, a 1 
s 31690, a 1 
s 31691, a 1 
s 31692, a 1 
s 31693, a 1 
s 31694, a 1 
s 31695, a 1 
s 31696, a 1 
s 31697, a 1 
s 31698, a 1 
s 31699, a 1 
s 31700, a 1 
s 31701, a 1 
s 31702, a 1 
s 31703, a 1 
s 31704, a 1 
s 31705, a 1 
s 31706, a 1 
s 31707, a 1 
s 31708, a 1 
s 31709, a 1 
s 31710, a 1 
s 31711, a 1 
s 31712, a 1 
s 31713, a 1 
s 31714, a 1 
s 31715, a 1 
s 31716, a 1 
s 31717, a 1 
s 31718, a 1 
s 31719, a 1 
s 31720, a 1 
s 31721, a 1 
s 31722, a 1 
s 31723, a 1 
s 31724, a 1 
s 31725, a 1 
s 31726, a 1 
s 31727, a 1 
s 31728, a 1 
s 31729, a 1 
s 31730, a 1 
s 31731, a 1 
s 31732, a 1 
s 31733, a 1 
s 31734, a 1 
s 31735, a 1 
s 31736, a 1 
s 31737, a 1 
s 31738, a 1 
s 31739, a 1 
s 31740, a 1 
s 31741, a 1 
s 31742, a 1 
s 31743, a 1 
s 31744, a 1 
s 31745, a 1 
s 31746, a 1 
s 31747, a 1 
s 31748, a 1 
s 31749, a 1 
s 31750, a 1 
s 31751, a 1 
s 31752, a 1 
s 31753, a 1 
s 31754, a 1 
s 31755, a 1 
s 31756, a 1 
s 31757, a 1 
s 31758, a 1 
s 31759, a 1 
s 31760, a 1 
s 31761, a 1 
s 31762, a 1 
s 31763, a 1 
s 31764, a 1 
s 31765, a 1 
s 31766, a 1 
s 31767, a 1 
s 31768, a 1 
s 31769, a 1 
s 31770, a 1 
s 31771, a 1 
s 31772, a 1 
s 31773, a 1 
s 31774, a 1 
s 31775, a 1 
s 31776, a 1 
s 31777, a 1 
s 31778, a 1 
s 31779, a 1 
s 31780, a 1 
s 31781, a 1 
s 31782, a 1 
s 31783, a 1 
s 31784, a 1 
s 31785, a 1 
s 31786, a 1 
s 31787, a 1 
s 31788, a 1 
s 31789, a 1 
s 31790, a 1 
s 31791, a 1 
s 31792, a 1 
s 31793, a 1 
s 31794, a 1 
s 31795, a 1 
s 31796, a 1 
s 31797, a 1 
s 31798, a 1 
s 31799, a 1 
s 31800, a 1 
s 31801, a 1 
s 31802, a 1 
s 31803, a 1 
s 31804, a 1 
s 31805, a 1 
s 31806, a 1 
s 31807, a 1 
s 31808, a 1 
s 31809, a 1 
s 31810, a 1 
s 31811, a 1 
s 31812, a 1 
s 31813, a 1 
s 31814, a 1 
s 31815, a 1 
s 31816, a 1 
s 31817, a 1 
s 31818, a 1 
s 31819, a 1 
s 31820, a 1 
s 31821, a 1 
s 31822, a 1 
s 31823, a 1 
s 31824, a 1 
s 31825, a 1 
s 31826, a 1 
s 31827, a 1 
s 31828, a 1 
s 31829, a 1 
s 31830, a 1 
s 31831, a 1 
s 31832, a 1 
s 31833, a 1 
s 31834, a 1 
s 31835, a 1 
s 31836, a 1 
s 31837, a 1 
s 31838, a 1 
s 31839, a 1 
s 31840, a 1 
s 31841, a 1 
s 31842, a 1 
s 31843, a 1 
s 31844, a 1 
s 31845, a 1 
s 31846, a 1 
s 31847, a 1 
s 31848, a 1 
s 31849, a 1 
s 31850, a 1 
s 31851, a 1 
s 31852, a 1 
s 31853, a 1 
s 31854, a 1 
s 31855, a 1 
s 31856, a 1 
s 31857, a 1 
s 31858, a 1 
s 31859, a 1 
s 31860, a 1 
s 31861, a 1 
s 31862, a 1 
s 31863, a 1 
s 31864, a 1 
s 31865, a 1 
s 31866, a 1 
s 31867, a 1 
s 31868, a 1 
s 31869, a 1 
s 31870, a 1 
s 31871, a 1 
s 31872, a 1 
s 31873, a 1 
s 31874, a 1 
s 31875, a 1 
s 31876, a 1 
s 31877, a 1 
s 31878, a 1 
s 31879, a 1 
s 31880, a 1 
s 31881, a 1 
s 31882, a 1 
s 31883, a 1 
s 31884, a 1 
s 31885, a 1 
s 31886, a 1 
s 31887, a 0.98 
s 31888, a 1 
s 31889, a 1 
s 31890, a 1 
s 31891, a 1 
s 31892, a 1 
s 31893, a 1 
s 31894, a 1 
s 31895, a 1 
s 31896, a 1 
s 31897, a 1 
s 31898, a 1 
s 31899, a 1 
s 31900, a 1 
s 31901, a 1 
s 31902, a 1 
s 31903, a 1 
s 31904, a 1 
s 31905, a 1 
s 31906, a 1 
s 31907, a 1 
s 31908, a 1 
s 31909, a 1 
s 31910, a 1 
s 31911, a 1 
s 31912, a 1 
s 31913, a 1 
s 31914, a 1 
s 31915, a 1 
s 31916, a 1 
s 31917, a 0.98 
s 31918, a 1 
s 31919, a 1 
s 31920, a 1 
s 31921, a 1 
s 31922, a 1 
s 31923, a 1 
s 31924, a 1 
s 31925, a 1 
s 31926, a 1 
s 31927, a 1 
s 31928, a 1 
s 31929, a 1 
s 31930, a 1 
s 31931, a 1 
s 31932, a 1 
s 31933, a 1 
s 31934, a 1 
s 31935, a 1 
s 31936, a 1 
s 31937, a 1 
s 31938, a 1 
s 31939, a 1 
s 31940, a 1 
s 31941, a 1 
s 31942, a 1 
s 31943, a 1 
s 31944, a 1 
s 31945, a 1 
s 31946, a 1 
s 31947, a 1 
s 31948, a 1 
s 31949, a 1 
s 31950, a 1 
s 31951, a 1 
s 31952, a 1 
s 31953, a 1 
s 31954, a 1 
s 31955, a 1 
s 31956, a 1 
s 31957, a 1 
s 31958, a 1 
s 31959, a 1 
s 31960, a 1 
s 31961, a 1 
s 31962, a 1 
s 31963, a 1 
s 31964, a 1 
s 31965, a 1 
s 31966, a 1 
s 31967, a 1 
s 31968, a 1 
s 31969, a 1 
s 31970, a 1 
s 31971, a 1 
s 31972, a 1 
s 31973, a 1 
s 31974, a 1 
s 31975, a 1 
s 31976, a 1 
s 31977, a 1 
s 31978, a 1 
s 31979, a 1 
s 31980, a 1 
s 31981, a 1 
s 31982, a 1 
s 31983, a 1 
s 31984, a 1 
s 31985, a 1 
s 31986, a 1 
s 31987, a 1 
s 31988, a 1 
s 31989, a 1 
s 31990, a 1 
s 31991, a 1 
s 31992, a 1 
s 31993, a 1 
s 31994, a 1 
s 31995, a 1 
s 31996, a 1 
s 31997, a 1 
s 31998, a 1 
s 31999, a 1 
s 32000, a 1 
s 32001, a 1 
s 32002, a 1 
s 32003, a 1 
s 32004, a 1 
s 32005, a 1 
s 32006, a 1 
s 32007, a 1 
s 32008, a 1 
s 32009, a 1 
s 32010, a 1 
s 32011, a 1 
s 32012, a 1 
s 32013, a 1 
s 32014, a 1 
s 32015, a 1 
s 32016, a 1 
s 32017, a 1 
s 32018, a 1 
s 32019, a 1 
s 32020, a 1 
s 32021, a 1 
s 32022, a 1 
s 32023, a 1 
s 32024, a 1 
s 32025, a 1 
s 32026, a 1 
s 32027, a 1 
s 32028, a 1 
s 32029, a 1 
s 32030, a 1 
s 32031, a 1 
s 32032, a 1 
s 32033, a 1 
s 32034, a 1 
s 32035, a 1 
s 32036, a 1 
s 32037, a 1 
s 32038, a 1 
s 32039, a 1 
s 32040, a 1 
s 32041, a 1 
s 32042, a 1 
s 32043, a 1 
s 32044, a 1 
s 32045, a 1 
s 32046, a 1 
s 32047, a 1 
s 32048, a 1 
s 32049, a 1 
s 32050, a 1 
s 32051, a 1 
s 32052, a 1 
s 32053, a 1 
s 32054, a 1 
s 32055, a 1 
s 32056, a 1 
s 32057, a 1 
s 32058, a 1 
s 32059, a 1 
s 32060, a 1 
s 32061, a 1 
s 32062, a 1 
s 32063, a 1 
s 32064, a 1 
s 32065, a 1 
s 32066, a 1 
s 32067, a 1 
s 32068, a 1 
s 32069, a 1 
s 32070, a 1 
s 32071, a 1 
s 32072, a 1 
s 32073, a 1 
s 32074, a 1 
s 32075, a 1 
s 32076, a 1 
s 32077, a 1 
s 32078, a 1 
s 32079, a 1 
s 32080, a 1 
s 32081, a 1 
s 32082, a 1 
s 32083, a 1 
s 32084, a 1 
s 32085, a 1 
s 32086, a 1 
s 32087, a 1 
s 32088, a 1 
s 32089, a 1 
s 32090, a 1 
s 32091, a 1 
s 32092, a 1 
s 32093, a 1 
s 32094, a 1 
s 32095, a 1 
s 32096, a 1 
s 32097, a 1 
s 32098, a 1 
s 32099, a 1 
s 32100, a 1 
s 32101, a 1 
s 32102, a 1 
s 32103, a 1 
s 32104, a 1 
s 32105, a 1 
s 32106, a 1 
s 32107, a 1 
s 32108, a 1 
s 32109, a 1 
s 32110, a 1 
s 32111, a 1 
s 32112, a 1 
s 32113, a 1 
s 32114, a 1 
s 32115, a 1 
s 32116, a 1 
s 32117, a 1 
s 32118, a 1 
s 32119, a 1 
s 32120, a 1 
s 32121, a 1 
s 32122, a 1 
s 32123, a 1 
s 32124, a 1 
s 32125, a 1 
s 32126, a 1 
s 32127, a 1 
s 32128, a 1 
s 32129, a 1 
s 32130, a 1 
s 32131, a 1 
s 32132, a 1 
s 32133, a 1 
s 32134, a 1 
s 32135, a 1 
s 32136, a 1 
s 32137, a 1 
s 32138, a 1 
s 32139, a 1 
s 32140, a 1 
s 32141, a 1 
s 32142, a 1 
s 32143, a 1 
s 32144, a 1 
s 32145, a 1 
s 32146, a 1 
s 32147, a 1 
s 32148, a 1 
s 32149, a 1 
s 32150, a 1 
s 32151, a 1 
s 32152, a 1 
s 32153, a 1 
s 32154, a 1 
s 32155, a 1 
s 32156, a 1 
s 32157, a 1 
s 32158, a 1 
s 32159, a 1 
s 32160, a 1 
s 32161, a 1 
s 32162, a 1 
s 32163, a 1 
s 32164, a 1 
s 32165, a 1 
s 32166, a 1 
s 32167, a 1 
s 32168, a 1 
s 32169, a 1 
s 32170, a 0.98 
s 32171, a 1 
s 32172, a 1 
s 32173, a 1 
s 32174, a 1 
s 32175, a 1 
s 32176, a 1 
s 32177, a 1 
s 32178, a 1 
s 32179, a 1 
s 32180, a 1 
s 32181, a 1 
s 32182, a 1 
s 32183, a 1 
s 32184, a 1 
s 32185, a 1 
s 32186, a 1 
s 32187, a 1 
s 32188, a 1 
s 32189, a 1 
s 32190, a 1 
s 32191, a 1 
s 32192, a 1 
s 32193, a 1 
s 32194, a 1 
s 32195, a 1 
s 32196, a 1 
s 32197, a 1 
s 32198, a 1 
s 32199, a 1 
s 32200, a 1 
s 32201, a 1 
s 32202, a 1 
s 32203, a 1 
s 32204, a 1 
s 32205, a 1 
s 32206, a 1 
s 32207, a 1 
s 32208, a 1 
s 32209, a 1 
s 32210, a 1 
s 32211, a 1 
s 32212, a 1 
s 32213, a 1 
s 32214, a 1 
s 32215, a 1 
s 32216, a 1 
s 32217, a 1 
s 32218, a 1 
s 32219, a 1 
s 32220, a 1 
s 32221, a 1 
s 32222, a 1 
s 32223, a 1 
s 32224, a 1 
s 32225, a 1 
s 32226, a 1 
s 32227, a 1 
s 32228, a 1 
s 32229, a 1 
s 32230, a 1 
s 32231, a 1 
s 32232, a 1 
s 32233, a 1 
s 32234, a 1 
s 32235, a 1 
s 32236, a 1 
s 32237, a 1 
s 32238, a 1 
s 32239, a 1 
s 32240, a 1 
s 32241, a 1 
s 32242, a 1 
s 32243, a 1 
s 32244, a 1 
s 32245, a 1 
s 32246, a 1 
s 32247, a 1 
s 32248, a 1 
s 32249, a 1 
s 32250, a 1 
s 32251, a 1 
s 32252, a 1 
s 32253, a 1 
s 32254, a 1 
s 32255, a 1 
s 32256, a 1 
s 32257, a 1 
s 32258, a 1 
s 32259, a 1 
s 32260, a 1 
s 32261, a 1 
s 32262, a 1 
s 32263, a 1 
s 32264, a 1 
s 32265, a 1 
s 32266, a 1 
s 32267, a 1 
s 32268, a 1 
s 32269, a 1 
s 32270, a 1 
s 32271, a 1 
s 32272, a 1 
s 32273, a 1 
s 32274, a 1 
s 32275, a 1 
s 32276, a 1 
s 32277, a 1 
s 32278, a 1 
s 32279, a 1 
s 32280, a 1 
s 32281, a 1 
s 32282, a 1 
s 32283, a 1 
s 32284, a 1 
s 32285, a 1 
s 32286, a 1 
s 32287, a 1 
s 32288, a 1 
s 32289, a 1 
s 32290, a 1 
s 32291, a 1 
s 32292, a 1 
s 32293, a 1 
s 32294, a 1 
s 32295, a 1 
s 32296, a 1 
s 32297, a 1 
s 32298, a 1 
s 32299, a 1 
s 32300, a 1 
s 32301, a 1 
s 32302, a 1 
s 32303, a 1 
s 32304, a 1 
s 32305, a 1 
s 32306, a 1 
s 32307, a 1 
s 32308, a 1 
s 32309, a 1 
s 32310, a 1 
s 32311, a 1 
s 32312, a 1 
s 32313, a 1 
s 32314, a 1 
s 32315, a 1 
s 32316, a 1 
s 32317, a 1 
s 32318, a 1 
s 32319, a 1 
s 32320, a 1 
s 32321, a 1 
s 32322, a 1 
s 32323, a 1 
s 32324, a 1 
s 32325, a 1 
s 32326, a 1 
s 32327, a 1 
s 32328, a 1 
s 32329, a 1 
s 32330, a 1 
s 32331, a 1 
s 32332, a 1 
s 32333, a 1 
s 32334, a 1 
s 32335, a 1 
s 32336, a 1 
s 32337, a 1 
s 32338, a 1 
s 32339, a 1 
s 32340, a 1 
s 32341, a 1 
s 32342, a 1 
s 32343, a 1 
s 32344, a 1 
s 32345, a 1 
s 32346, a 1 
s 32347, a 1 
s 32348, a 1 
s 32349, a 1 
s 32350, a 1 
s 32351, a 1 
s 32352, a 1 
s 32353, a 1 
s 32354, a 1 
s 32355, a 1 
s 32356, a 1 
s 32357, a 1 
s 32358, a 1 
s 32359, a 1 
s 32360, a 1 
s 32361, a 1 
s 32362, a 1 
s 32363, a 1 
s 32364, a 1 
s 32365, a 1 
s 32366, a 1 
s 32367, a 1 
s 32368, a 0.98 
s 32369, a 1 
s 32370, a 1 
s 32371, a 1 
s 32372, a 1 
s 32373, a 1 
s 32374, a 1 
s 32375, a 1 
s 32376, a 1 
s 32377, a 1 
s 32378, a 1 
s 32379, a 1 
s 32380, a 1 
s 32381, a 1 
s 32382, a 1 
s 32383, a 1 
s 32384, a 1 
s 32385, a 1 
s 32386, a 1 
s 32387, a 1 
s 32388, a 1 
s 32389, a 1 
s 32390, a 1 
s 32391, a 1 
s 32392, a 1 
s 32393, a 1 
s 32394, a 1 
s 32395, a 1 
s 32396, a 1 
s 32397, a 1 
s 32398, a 1 
s 32399, a 1 
s 32400, a 1 
s 32401, a 1 
s 32402, a 1 
s 32403, a 1 
s 32404, a 1 
s 32405, a 1 
s 32406, a 1 
s 32407, a 1 
s 32408, a 1 
s 32409, a 1 
s 32410, a 1 
s 32411, a 1 
s 32412, a 1 
s 32413, a 1 
s 32414, a 1 
s 32415, a 0.98 
s 32416, a 1 
s 32417, a 1 
s 32418, a 1 
s 32419, a 1 
s 32420, a 1 
s 32421, a 1 
s 32422, a 1 
s 32423, a 1 
s 32424, a 1 
s 32425, a 1 
s 32426, a 1 
s 32427, a 1 
s 32428, a 1 
s 32429, a 1 
s 32430, a 1 
s 32431, a 1 
s 32432, a 1 
s 32433, a 1 
s 32434, a 1 
s 32435, a 1 
s 32436, a 1 
s 32437, a 1 
s 32438, a 1 
s 32439, a 1 
s 32440, a 1 
s 32441, a 1 
s 32442, a 1 
s 32443, a 1 
s 32444, a 1 
s 32445, a 1 
s 32446, a 1 
s 32447, a 1 
s 32448, a 1 
s 32449, a 1 
s 32450, a 1 
s 32451, a 1 
s 32452, a 1 
s 32453, a 1 
s 32454, a 1 
s 32455, a 1 
s 32456, a 1 
s 32457, a 1 
s 32458, a 1 
s 32459, a 1 
s 32460, a 1 
s 32461, a 1 
s 32462, a 1 
s 32463, a 1 
s 32464, a 1 
s 32465, a 1 
s 32466, a 1 
s 32467, a 1 
s 32468, a 1 
s 32469, a 1 
s 32470, a 1 
s 32471, a 1 
s 32472, a 1 
s 32473, a 1 
s 32474, a 1 
s 32475, a 1 
s 32476, a 1 
s 32477, a 1 
s 32478, a 1 
s 32479, a 1 
s 32480, a 1 
s 32481, a 1 
s 32482, a 1 
s 32483, a 1 
s 32484, a 1 
s 32485, a 1 
s 32486, a 1 
s 32487, a 1 
s 32488, a 1 
s 32489, a 1 
s 32490, a 1 
s 32491, a 1 
s 32492, a 1 
s 32493, a 1 
s 32494, a 1 
s 32495, a 1 
s 32496, a 1 
s 32497, a 1 
s 32498, a 1 
s 32499, a 1 
s 32500, a 1 
s 32501, a 1 
s 32502, a 1 
s 32503, a 1 
s 32504, a 1 
s 32505, a 1 
s 32506, a 1 
s 32507, a 1 
s 32508, a 1 
s 32509, a 1 
s 32510, a 1 
s 32511, a 1 
s 32512, a 1 
s 32513, a 1 
s 32514, a 1 
s 32515, a 1 
s 32516, a 1 
s 32517, a 1 
s 32518, a 1 
s 32519, a 1 
s 32520, a 1 
s 32521, a 1 
s 32522, a 1 
s 32523, a 1 
s 32524, a 1 
s 32525, a 1 
s 32526, a 1 
s 32527, a 1 
s 32528, a 1 
s 32529, a 1 
s 32530, a 1 
s 32531, a 1 
s 32532, a 1 
s 32533, a 1 
s 32534, a 1 
s 32535, a 1 
s 32536, a 1 
s 32537, a 1 
s 32538, a 1 
s 32539, a 1 
s 32540, a 1 
s 32541, a 1 
s 32542, a 1 
s 32543, a 1 
s 32544, a 1 
s 32545, a 1 
s 32546, a 1 
s 32547, a 1 
s 32548, a 1 
s 32549, a 1 
s 32550, a 1 
s 32551, a 1 
s 32552, a 1 
s 32553, a 1 
s 32554, a 1 
s 32555, a 1 
s 32556, a 1 
s 32557, a 1 
s 32558, a 1 
s 32559, a 1 
s 32560, a 1 
s 32561, a 1 
s 32562, a 1 
s 32563, a 1 
s 32564, a 1 
s 32565, a 1 
s 32566, a 1 
s 32567, a 1 
s 32568, a 1 
s 32569, a 1 
s 32570, a 1 
s 32571, a 1 
s 32572, a 1 
s 32573, a 1 
s 32574, a 1 
s 32575, a 1 
s 32576, a 1 
s 32577, a 1 
s 32578, a 1 
s 32579, a 1 
s 32580, a 1 
s 32581, a 1 
s 32582, a 1 
s 32583, a 1 
s 32584, a 1 
s 32585, a 1 
s 32586, a 1 
s 32587, a 1 
s 32588, a 1 
s 32589, a 0.98 
s 32590, a 1 
s 32591, a 1 
s 32592, a 1 
s 32593, a 1 
s 32594, a 1 
s 32595, a 1 
s 32596, a 1 
s 32597, a 1 
s 32598, a 1 
s 32599, a 1 
s 32600, a 1 
s 32601, a 1 
s 32602, a 1 
s 32603, a 1 
s 32604, a 1 
s 32605, a 1 
s 32606, a 1 
s 32607, a 1 
s 32608, a 1 
s 32609, a 1 
s 32610, a 1 
s 32611, a 1 
s 32612, a 1 
s 32613, a 1 
s 32614, a 1 
s 32615, a 1 
s 32616, a 1 
s 32617, a 1 
s 32618, a 1 
s 32619, a 1 
s 32620, a 1 
s 32621, a 1 
s 32622, a 1 
s 32623, a 1 
s 32624, a 1 
s 32625, a 1 
s 32626, a 1 
s 32627, a 1 
s 32628, a 1 
s 32629, a 1 
s 32630, a 1 
s 32631, a 1 
s 32632, a 1 
s 32633, a 1 
s 32634, a 1 
s 32635, a 1 
s 32636, a 1 
s 32637, a 1 
s 32638, a 1 
s 32639, a 1 
s 32640, a 1 
s 32641, a 1 
s 32642, a 1 
s 32643, a 1 
s 32644, a 1 
s 32645, a 1 
s 32646, a 1 
s 32647, a 1 
s 32648, a 1 
s 32649, a 1 
s 32650, a 1 
